topic,label,events,resourceURI
http://dbpedia.org/resource/Deep_learning,Deep learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Creative_Commons_license,Creative Commons license,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Moustache,Moustache,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Monty_Python,Monty Python,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Israel_Defense_Forces,Israel Defense Forces,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Machine_learning,Machine learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/F1_hybrid,F1 hybrid,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/United_Kingdom,United Kingdom,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/BSD_licenses,BSD licenses,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Unsupervised_learning,Unsupervised learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Overfitting,Overfitting,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Euclidean_vector,Euclidean vector,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Karyotype,Karyotype,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/7.30,7.30,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Statistical_classification,Statistical classification,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Majority,Majority,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Data_analysis,Data analysis,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Decision_boundary,Decision boundary,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Socrates,Socrates,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/William_Stubbs,William Stubbs,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Extrapolation,Extrapolation,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Confusion_matrix,Confusion matrix,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Split_album,Split album,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/WikiLeaks,WikiLeaks,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Main_Page,Main Page,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Central_Intelligence_Agency,Central Intelligence Agency,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/James_Pustejovsky,James Pustejovsky,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Metric_space,Metric space,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Dimension_Films,Dimension Films,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Algorithm,Algorithm,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Artificial_intelligence,Artificial intelligence,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Chavacano,Chavacano,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/False_Positive_(How_I_Met_Your_Mother),False Positive (How I Met Your Mother),file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/King_Arthur,King Arthur,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Inductive_bias,Inductive bias,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Training,nan,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/RDF_Schema,RDF Schema,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Naive_Bayes_classifier,Naive Bayes classifier,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Ground_truth,Ground truth,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Netflix,Netflix,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Outlier,Outlier,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Rote_learning,Rote learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Second_Epistle_of_John,Second Epistle of John,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Amateur_radio,Amateur radio,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Luanda,Luanda,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/F1_score,F1 score,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Type_I_and_type_II_errors,Type I and type II errors,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Guilty!_(album),Guilty! (album),file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Strong_Guy,Strong Guy,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Cambridge_Analytica,Cambridge Analytica,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Inference,Inference,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Vector_space_model,Vector space model,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/RC2_Corporation,RC2 Corporation,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Guantanamo_Bay_detention_camp,Guantanamo Bay detention camp,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Scikit-learn,Scikit-learn,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/K-means_clustering,K-means clustering,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Information_retrieval,Information retrieval,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Facebook,Facebook,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Cross-validation_(statistics),Cross-validation (statistics),file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Alison_DiLaurentis,Alison DiLaurentis,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Dog,Dog,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Chapter_VII_of_the_United_Nations_Charter,Chapter VII of the United Nations Charter,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Lazy_learning,Lazy learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Information_extraction,Information extraction,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/K-nearest_neighbors_algorithm,K-nearest neighbors algorithm,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Pruning,Pruning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/O'Reilly_Media,O'Reilly Media,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Software_engineering,Software engineering,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/General_officer,General officer,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Toilet_paper,Toilet paper,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/X86,X86,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Enron,Enron,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Regression_analysis,Regression analysis,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Connectionism,Connectionism,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Discrete_Fourier_transform,Discrete Fourier transform,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Limit_of_a_sequence,Limit of a sequence,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Overtraining,Overtraining,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Data_set,Data set,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Time_complexity,Time complexity,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Complicated_(Avril_Lavigne_song),Complicated (Avril Lavigne song),file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Qi,Qi,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Computer_program,Computer program,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Euclidean_distance,Euclidean distance,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Conditional_(computer_programming),Conditional (computer programming),file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Decision_tree_learning,Decision tree learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Paradise_Papers,Paradise Papers,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Medicine,Medicine,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/slides/slides07.pdf
http://dbpedia.org/resource/Question!,Question!,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/K-nearest_neighbors_algorithm,K-nearest neighbors algorithm,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Formula_One,Formula One,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Machine_learning,Machine learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Recommender_system,Recommender system,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Regression_analysis,Regression analysis,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Majority,Majority,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Algorithm,Algorithm,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Artificial_intelligence,Artificial intelligence,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Supervised_learning,Supervised learning,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein,Cartilage oligomeric matrix protein,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/Acorn_Eurocard_systems,Acorn Eurocard systems,file:///data/COMP474_Lectures_7,file:///./COMP/474/Lectures/7/worksheets/worksheet06.pdf
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Liyang,Liyang,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Heidelberg,Heidelberg,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Miroirs,Miroirs,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/City,City,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Ontology_components,Ontology components,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Auteur,Auteur,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Le_Palais,Le Palais,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Semantics,Semantics,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Flickr,Flickr,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Manning_Publications,Manning Publications,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/RDFa,RDFa,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Dewey_Decimal_Classification,Dewey Decimal Classification,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Basketball_Super_League,Basketball Super League,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Internationalized_Resource_Identifier,Internationalized Resource Identifier,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Morgan_Motor_Company,Morgan Motor Company,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Social_network,Social network,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Sameer_(lyricist),Sameer (lyricist),file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Unicode,Unicode,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Metafiction,Metafiction,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Linked_data,Linked data,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/JSON,JSON,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Association_for_Computing_Machinery,Association for Computing Machinery,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/The_Artist_and_Journal_of_Home_Culture,The Artist and Journal of Home Culture,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Data_model,Data model,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
http://dbpedia.org/resource/Notation3,Notation3,file:///data/COMP474_Lectures_3,file:///./COMP/474/Lectures/3/slides/slides03.pdf
